SCENE,KEY,SENTENCE,END_TIME,SPEAKER,SHOW,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
1_S11E12_038,1_S11E12_038_u,That's funny. I always thought Howard was nature's way of saying  the Wolowitz line ends here,0:3.804000,RAJ,BBT,1,PRO,Ridicule,Neutral,3,7
1_S11E12_237,1_S11E12_237_c_0,"Leonard, quick. I need you to get me",0:02.303000,-,BBT,,,,,,
1_S11E12_237,1_S11E12_237_c_1,to Arcadia within the hour.,0:03.871000,-,BBT,,,,,,
1_S11E12_237,1_S11E12_237_c_2,The train store's having a sale.,0:05.306000,-,BBT,,,,,,
1_S11E12_237,1_S11E12_237_u,Why can't Amy drive you?,0:01.468000,LEONARD,BBT,0,NONE,Neutral,Neutral,5,5
1_S11E12_279,1_S11E12_279_c_0,"Hey, what you doing? Oh.",0:02.168000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_1,Sheldon gave me a brain teaser. It's kind of fun.,0:05.105000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_2,"It's about a group of people at dinner,",0:06.339000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_3,and you have to figure out where they can sit without fighting.,0:10.711000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_4,"Oh, yeah, is this the one where Mr. Green",0:12.579000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_5,"can't sit next to anyone eating meat,",0:14.781000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_6,and Uncle Light Blue,0:15.782000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_c_7,won't sit next to any of the darker colors?,0:18.451000,-,BBT,,,,,,
1_S11E12_279,1_S11E12_279_u,"Yeah, did Sheldon send it to you?",0:02.637000,LEONARD,BBT,0,NONE,Neutral,Neutral,5,5
1_S11E12_290,1_S11E12_290_c_0,"Did Sheldon and Amy give you guys that puzzle, too?",0:03.003000,LEONARD,BBT,,,,,,
1_S11E12_290,1_S11E12_290_c_1,Yeah. Is it just me or have they been acting strange?,0:06.840000,HOWARD,BBT,,,,,,
1_S11E12_290,1_S11E12_290_u,I don't think they're acting.,0:2.035999,LEONARD,BBT,1,ILL,Ridicule,Surprise,4,7
1_S11E13_001,1_S11E13_001_c_0,Hey! Look what I got everybody.,0:03.434000,RAJ,BBT,,,,,,
1_S11E13_001,1_S11E13_001_u,Newspapers? Did you find a portal back to the 1990s?,0:3.971,LEONARD,BBT,1,PRO,Ridicule,Surprise,4,8
1_S11E13_211,1_S11E13_211_c_0,"Oh, hey, in seventh grade,",0:02.435000,LEONARD,BBT,,,,,,
1_S11E13_211,1_S11E13_211_c_1,I built a cobra wave. You want to do that?,0:03.969000,LEONARD,BBT,,,,,,
1_S11E13_211,1_S11E13_211_c_2,"Oh, we can come up with a wave speed formula, and see how accurately we can predict the amplitude.",0:08.641000,AMY,BBT,,,,,,
1_S11E13_211,1_S11E13_211_u,"Wow, I didn't think anything could top last night's spelling bee, but here comes math.",0:4.871,PENNY,BBT,1,EMB,Frustration,Excitement,4,7
1_S11E13_362,1_S11E13_362_c_0,What is happening?,0:02.934000,BERNADETTE,BBT,,,,,,
1_S11E13_362,1_S11E13_362_c_1,I was trying not to wake you.,0:05.437000,HOWARD,BBT,,,,,,
1_S11E13_362,1_S11E13_362_u,Did it work?,0:2.335,BERNADETTE,BBT,1,ILL,Anger,Neutral,4,7
1_S11E16_170,1_S11E16_170_c_0,"Ah, come on!",0:02.101000,BERNADETTE,BBT,,,,,,
1_S11E16_170,1_S11E16_170_c_1,Welcome to the next five to eight weeks of your life.,0:07.339000,SHELDON,BBT,,,,,,
1_S11E16_170,1_S11E16_170_c_2,"Sheldon, I said I didn't want to play your game.",0:10.042000,BERNADETTE,BBT,,,,,,
1_S11E16_170,1_S11E16_170_c_3,"Well, then don't think of it as a game.",0:12.644000,SHELDON,BBT,,,,,,
1_S11E16_170,1_S11E16_170_c_4,Think of it as a source of information about one of the lesser known campaigns of World War II.,0:19.551000,SHELDON,BBT,,,,,,
1_S11E16_170,1_S11E16_170_u,You're right. That's so much better.,0:3.804000,BERNADETTE,BBT,1,ILL,Frustration,Excitement,4,7
1_S11E18_206,1_S11E18_206_c_0,What would you do if you had a billion dollars?,0:02.434000,RAJ,BBT,,,,,,
1_S11E18_206,1_S11E18_206_c_1,"Same as Bill Gates,",0:04.236000,HOWARD,BBT,,,,,,
1_S11E18_206,1_S11E18_206_c_2,"try to make the world a better place,",0:06.438000,HOWARD,BBT,,,,,,
1_S11E18_206,1_S11E18_206_c_3,but I'd do it in a working Iron Man suit.,0:09.875000,HOWARD,BBT,,,,,,
1_S11E18_206,1_S11E18_206_u,I didn't know that came in a boys' medium.,0:2.602999,RAJ,BBT,1,PRO,Ridicule,Surprise,4,6
1_S11E19_030,1_S11E19_030_c_0,(stammers) What is happening?,0:01.634000,SHELDON,BBT,,,,,,
1_S11E19_030,1_S11E19_030_c_1,Everybody's supposed to be eating Chinese food.,0:03.836000,SHELDON,BBT,,,,,,
1_S11E19_030,1_S11E19_030_c_2,"Well, actually, I believe the Chinese",0:05.604000,AMY,BBT,,,,,,
1_S11E19_030,1_S11E19_030_c_3,may have invented the sandwich.,0:06.939000,AMY,BBT,,,,,,
1_S11E19_030,1_S11E19_030_c_4,"Their dish ""rou jia mo"" literally means",0:09.341000,AMY,BBT,,,,,,
1_S11E19_030,1_S11E19_030_c_5,"""meat between bread.""",0:10.976000,AMY,BBT,,,,,,
1_S11E19_030,1_S11E19_030_c_6,"So, it looks like all of us, including Penny, are eating Chinese food.",0:14.246000,AMY,BBT,,,,,,
1_S11E19_030,1_S11E19_030_u,"Except for you, Sheldon. You're eating crow.",0:2.802999,RAJ,BBT,1,PRO,Ridicule,Neutral,3,8
1_S11E19_143,1_S11E19_143_c_0,"Okay, that ought to do it.",0:02.501000,HOWARD,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_1,I've replaced the propeller,0:04.369000,HOWARD,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_2,and reattached the gimbal controller unit.,0:07.039000,HOWARD,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_3,"Dude, you're like Grey's Anatomy for robots.",0:10.943000,RAJ,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_4,"Also, why isn't that a show?",0:14.079000,RAJ,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_5,I just need to see if I can re-sync,0:16.748000,HOWARD,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_6,the controls to this old remote.,0:18.684000,HOWARD,BBT,,,,,,
1_S11E19_143,1_S11E19_143_c_7,We should name it.,0:19.952000,RAJ,BBT,,,,,,
1_S11E19_143,1_S11E19_143_u,The drone or your stupid robot show,0:2.000999,HOWARD,BBT,1,PRO,Ridicule,Neutral,4,8
1_S11E20_143,1_S11E20_143_c_0,"Okay, now, I promised Sheldon",0:01.400000,AMY,BBT,,,,,,
1_S11E20_143,1_S11E20_143_c_1,things weren't gonna get too crazy tonight.,0:03.669000,AMY,BBT,,,,,,
1_S11E20_143,1_S11E20_143_c_2,Should I be worried?,0:04.970000,AMY,BBT,,,,,,
1_S11E20_143,1_S11E20_143_u,"Oh, just about who you're marrying.",0:2.603000,PENNY,BBT,1,PRO,Ridicule,Neutral,3,8
1_S11E20_332,1_S11E20_332_c_0,"Oh, uh, Sheldon's getting married in a month.",0:02.167000,LEONARD,BBT,,,,,,
1_S11E20_332,1_S11E20_332_c_1,Oh!,0:03.201000,OTHER,BBT,,,,,,
1_S11E20_332,1_S11E20_332_c_2,Congratulations.,0:04.703000,OTHER,BBT,,,,,,
1_S11E20_332,1_S11E20_332_c_3,"Yeah, I'm a married man myself.",0:07.305000,OTHER,BBT,,,,,,
1_S11E20_332,1_S11E20_332_c_4,"Oh, really? Is she here?",0:08.306000,LEONARD,BBT,,,,,,
1_S11E20_332,1_S11E20_332_u,And alive?,0:3.137000,HOWARD,BBT,1,ILL,Ridicule,Surprise,3,8
1_S11E21_080,1_S11E21_080_c_0,"Penny, do you want to check this out? Yeah, sure.",0:02.470000,RAJ,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_1,"All right, just, uh, look through here,",0:03.760000,RAJ,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_2,"and if you want to take a picture, just push that button.",0:05.900000,RAJ,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_3,Okay.,0:07.740000,PENNY,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_4,"Oh, what is that?",0:09.140000,PENNY,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_5,(gasps) Is it Mercury? I'm really jonesing for Mercury.,0:11.850000,SHELDON,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_6,I think it's a little early for Mercury to be visible yet.,0:15.670000,AMY,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_7,Playing hard to get.,0:17.080000,SHELDON,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_8,I like that in a planet.,0:18.790000,SHELDON,BBT,,,,,,
1_S11E21_080,1_S11E21_080_c_9,"No, there's something fuzzy.",0:22.750000,PENNY,BBT,,,,,,
1_S11E21_080,1_S11E21_080_u,Is it your teen years?,0:2.809999,HOWARD,BBT,1,PRO,Ridicule,Neutral,4,7
1_S11E21_201,1_S11E21_201_c_0,We can have date night another night.,0:01.300000,BERNADETTE,BBT,,,,,,
1_S11E21_201,1_S11E21_201_c_1,But you got all dressed up.,0:03.130000,HOWARD,BBT,,,,,,
1_S11E21_201,1_S11E21_201_c_2,We were supposed to have dinner and romance.,0:06.170000,HOWARD,BBT,,,,,,
1_S11E21_201,1_S11E21_201_c_3,We'll just have to divide and conquer.,0:08.130000,BERNADETTE,BBT,,,,,,
1_S11E21_201,1_S11E21_201_u,"I'll go to dinner, and you can stay home with the Internet and have romance.",0:3.939999,BERNADETTE,BBT,1,EMB,Ridicule,Neutral,4,8
1_S11E22_069,1_S11E22_069_c_0,"But while we're on the subject of fashion,",0:01.867000,SHELDON,BBT,,,,,,
1_S11E22_069,1_S11E22_069_c_1,I'm asking the university for some funding tomorrow.,0:04.236000,SHELDON,BBT,,,,,,
1_S11E22_069,1_S11E22_069_c_2,What should I wear?,0:05.604000,SHELDON,BBT,,,,,,
1_S11E22_069,1_S11E22_069_u,"Mm. Well, I've got a push-up bra I can loan you that always gets me free drinks.",0:5.104999,PENNY,BBT,1,PRO,Ridicule,Neutral,2,8
1_S11E22_149,1_S11E22_149_c_0,"Yeah, you-you just have to be patient.",0:01.967000,LEONARD,BBT,,,,,,
1_S11E22_149,1_S11E22_149_c_1,"But what if while I'm being patient, someone more relentless than me badgers their university into giving them money?",0:08.240000,SHELDON,BBT,,,,,,
1_S11E22_149,1_S11E22_149_u,"If there's someone more relentless than you, I'd like to meet them.",0:3.638,HOWARD,BBT,1,ILL,Frustration,Excitement,4,8
1_S11E22_205,1_S11E22_205_c_0,"Hello, Leonard. Hi.",0:01.233000,SHELDON,BBT,,,,,,
1_S11E22_205,1_S11E22_205_c_1,Are you doing anything?,0:02.501000,SHELDON,BBT,,,,,,
1_S11E22_205,1_S11E22_205_u,No. I'm just sitting here at my desk typing on my computer for nothing.,0:5.239000,LEONARD,BBT,1,PRO,Frustration,Neutral,4,7
1_S11E22_260,1_S11E22_260_c_0,"Hey, Stuart, I'd like to sell some comic books.",0:03.235000,SHELDON,BBT,,,,,,
1_S11E22_260,1_S11E22_260_c_1,"Oh. Well, I know all about that.",0:05.537000,STUART,BBT,,,,,,
1_S11E22_260,1_S11E22_260_u,Step one is flunk out of art school.,0:3.37,STUART,BBT,1,PRO,Ridicule,Neutral,3,6
1_S11E23_048,1_S11E23_048_c_0,How many out-of-town guests are there gonna be?,0:02.702000,BERNADETTE,BBT,,,,,,
1_S11E23_048,1_S11E23_048_c_1,I'm actually not sure.,0:03.937000,AMY,BBT,,,,,,
1_S11E23_048,1_S11E23_048_c_2,Turns out Sheldon didn't invite his brother.,0:05.872000,AMY,BBT,,,,,,
1_S11E23_048,1_S11E23_048_c_3,Mm. Now it's starting to sound like a wedding.,0:08.641000,PENNY,BBT,,,,,,
1_S11E23_048,1_S11E23_048_c_4,And his mom said she won't come if his brother's not there.,0:11.511000,AMY,BBT,,,,,,
1_S11E23_048,1_S11E23_048_u,"Ooh, now it's starting to sound like a good wedding.",0:2.770000,BERNADETTE,BBT,1,PRO,Ridicule,Happiness,3,7
1_S11E24_338,1_S11E24_338_c_0,What are you lunatics doing?!,0:02.300000,PENNY,BBT,,,,,,
1_S11E24_338,1_S11E24_338_c_1,Sheldon had a breakthrough.,0:04.102000,AMY,BBT,,,,,,
1_S11E24_338,1_S11E24_338_c_2,"Actually, Amy and I had a breakthrough.",0:06.438000,SHELDON,BBT,,,,,,
1_S11E24_338,1_S11E24_338_u,"Oh, science? Shocking!",0:3.537,PENNY,BBT,1,ILL,Anger,Excitement,3,8
1_S12E01_111,1_S12E01_111_c_0,"Uh, hurry. Raj is on next.",0:01.933000,-,BBT,,,,,,
1_S12E01_111,1_S12E01_111_c_1,All right. I can't believe they canceled Vampire Diaries,0:04.469000,-,BBT,,,,,,
1_S12E01_111,1_S12E01_111_c_2,but they'll show this.,0:05.804000,-,BBT,,,,,,
1_S12E01_111,1_S12E01_111_u,This is the news. And that was a woman torn between two hunky vampires.,0:05.871000,LEONARD,BBT,0,NONE,Neutral,Neutral,5,5
1_S12E01_139,1_S12E01_139_c_0,There. See?,0:02.100000,LEONARD,BBT,,,,,,
1_S12E01_139,1_S12E01_139_c_1,"Oh, he's in here.",0:03.768000,OTHER,BBT,,,,,,
1_S12E01_139,1_S12E01_139_c_2,I can smell his Axe body spray.,0:07.305000,OTHER,BBT,,,,,,
1_S12E01_139,1_S12E01_139_c_3,He wears Axe body spray.,0:09.107000,LEONARD,BBT,,,,,,
1_S12E01_139,1_S12E01_139_u,You happy? You smell like Amy's dad.,0:2.269,PENNY,BBT,1,PRO,Disgust,Neutral,3,8
1_S12E01_150,1_S12E01_150_c_0,"Man, that is one hot weather girl.",0:04.502000,-,BBT,,,,,,
1_S12E01_150,1_S12E01_150_c_1,How come if I say that I get in trouble?,0:07.305000,-,BBT,,,,,,
1_S12E01_150,1_S12E01_150_u,You want to say it? You can say it.,0:02.567000,BERNADETTE,BBT,0,NONE,Happiness,Happiness,6,5
1_S12E01_248,1_S12E01_248_c_0,"Hey, check out what Neil deGrasse Tyson just tweeted.",0:03.201000,RAJ,BBT,,,,,,
1_S12E01_248,1_S12E01_248_c_1,"""I've been informed that some random,",0:04.902000,RAJ,BBT,,,,,,
1_S12E01_248,1_S12E01_248_c_2,attention-seeking nobody,0:06.237000,RAJ,BBT,,,,,,
1_S12E01_248,1_S12E01_248_c_3,"took a cheap shot at me on the local news.""",0:09.040000,RAJ,BBT,,,,,,
1_S12E01_248,1_S12E01_248_c_4,"That's me. Guys, he's talking about me!",0:12.810000,RAJ,BBT,,,,,,
1_S12E01_248,1_S12E01_248_u,"You know, I cut you a lot of slack cause you come from another country, but you've been here a long time.",0:6.072999,HOWARD,BBT,1,EMB,Disgust,Happiness,4,8
1_S12E01_268,1_S12E01_268_c_0,"(clears throat) ""Dear Dr. Tyson,",0:03.268000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_1,"""much like epithelial tissue,",0:05.904000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_2,"it appears I've gotten under your skin.""",0:08.473000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_3,"iPhone drop,",0:10.943000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_4,but I won't 'cause I don't have AppleCare.,0:13.779000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_5,(phone chimes) What'd he say?,0:17.282000,BERNADETTE,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_6,"""Nice try, genius. The skin is epithelial tissue.""",0:21.720000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_7,"Oh, it's on.",0:24.523000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_c_8,"He's Katy, I'm T-Swift. (clears throat)",0:28.594000,RAJ,BBT,,,,,,
1_S12E01_268,1_S12E01_268_u,What are you gonna do? He's from another country.,0:7.339999,HOWARD,BBT,1,ILL,Frustration,Happiness,4,8
1_S12E01_274,1_S12E01_274_c_0,TOUR GUIDE: And here we have the former hotel where Tesla,0:02.701000,-,BBT,,,,,,
1_S12E01_274,1_S12E01_274_c_1,perfected the three-phase alternating current motor.,0:05.537000,-,BBT,,,,,,
1_S12E01_274,1_S12E01_274_c_2,That's wrong. I'm gonna say something.,0:07.406000,-,BBT,,,,,,
1_S12E01_274,1_S12E01_274_c_3,Don't.,0:08.807000,-,BBT,,,,,,
1_S12E01_274,1_S12E01_274_c_4,"Well, then how will everyone know I'm the smartest boy here?",0:12.477000,-,BBT,,,,,,
1_S12E01_274,1_S12E01_274_u,Just let it go.,0:01.733000,AMY,BBT,0,NONE,Frustration,Frustration,4,6
1_S12E01_297,1_S12E01_297_c_0,"Morning, sunshine.",0:01.733000,LEONARD,BBT,,,,,,
1_S12E01_297,1_S12E01_297_c_1,So I see you're making espresso.,0:06.938000,LEONARD,BBT,,,,,,
1_S12E01_297,1_S12E01_297_c_2,Yup.,0:07.939000,PENNY,BBT,,,,,,
1_S12E01_297,1_S12E01_297_c_3,Just need that extra jolt,0:09.774000,PENNY,BBT,,,,,,
1_S12E01_297,1_S12E01_297_u,for a successful day of ballbusting.,0:3.637000,PENNY,BBT,1,EMB,Anger,Happiness,2,8
1_S12E01_325,1_S12E01_325_c_0,Your turn.,0:01.166000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_c_1,"Hang on, I'm checking to see if Neil replied",0:03.502000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_c_2,to my latest smackdown.,0:05.671000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_c_3,Really? Don't you think this Twitter feud is a little silly?,0:08.407000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_c_4,Absolutely not.,0:09.842000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_c_5,It's-it's two respected scientists,0:11.844000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_c_6,debating opposing views in a public forum.,0:13.946000,-,BBT,,,,,,
1_S12E01_325,1_S12E01_325_u,You called him Mike Tyson's little sister.,0:03.502000,HOWARD,BBT,0,NONE,Disgust,Disgust,4,6
1_S12E01_332,1_S12E01_332_c_0,"He said he needs a break, and I'm too much for him.",0:03.402000,OTHER,BBT,,,,,,
1_S12E01_332,1_S12E01_332_c_1,Oh. I'm sure he didn't mean that.,0:05.637000,PENNY,BBT,,,,,,
1_S12E01_332,1_S12E01_332_c_2,He said I'm overbearing!,0:08.440000,OTHER,BBT,,,,,,
1_S12E01_332,1_S12E01_332_u,"Oh, please, you're just the right amount of bearing.",0:3.871000,PENNY,BBT,1,PRO,Ridicule,Sadness,4,7
1_S12E01_339,1_S12E01_339_c_0,You really think so?,0:01.700000,OTHER,BBT,,,,,,
1_S12E01_339,1_S12E01_339_c_1,"Yeah, I do.",0:03.335000,PENNY,BBT,,,,,,
1_S12E01_339,1_S12E01_339_c_2,"You're a good person, Penny.",0:07.205000,OTHER,BBT,,,,,,
1_S12E01_339,1_S12E01_339_c_3,I hope we get to spend lots of time together.,0:11.009000,OTHER,BBT,,,,,,
1_S12E01_339,1_S12E01_339_u,"Me, too.",0:5.305,PENNY,BBT,1,ILL,Disgust,Happiness,4,8
1_S12E02_006,1_S12E02_006_c_0,"But I think, by the end of the honeymoon,",0:01.767000,-,BBT,,,,,,
1_S12E02_006,1_S12E02_006_c_1,we really started to feel like a married couple.,0:04.303000,-,BBT,,,,,,
1_S12E02_006,1_S12E02_006_c_2,"But the good kind, like on TV,",0:06.305000,-,BBT,,,,,,
1_S12E02_006,1_S12E02_006_c_3,not like my parents. - Yeah.,0:08.707000,-,BBT,,,,,,
1_S12E02_006,1_S12E02_006_c_4,You're not a real married couple until you can pee,0:10.353000,-,BBT,,,,,,
1_S12E02_006,1_S12E02_006_c_5,with the door open and she's okay with it.,0:12.611000,-,BBT,,,,,,
1_S12E02_006,1_S12E02_006_u,"I told you, I'm not okay with it.",0:02.468000,BERNADETTE,BBT,0,NONE,Neutral,Neutral,5,5
1_S12E02_105,1_S12E02_105_c_0,What is wrong with Stuart's face?,0:02.667000,HOWARD,BBT,,,,,,
1_S12E02_105,1_S12E02_105_c_1,I think he's smiling.,0:05.536000,RAJ,BBT,,,,,,
1_S12E02_105,1_S12E02_105_c_2,"Oh, my God, are they flirting?",0:08.439000,HOWARD,BBT,,,,,,
1_S12E02_105,1_S12E02_105_c_3,"Oh, they're way past flirting.",0:10.041000,RAJ,BBT,,,,,,
1_S12E02_105,1_S12E02_105_c_4,I caught them making out at Sheldon's wedding.,0:13.044000,RAJ,BBT,,,,,,
1_S12E02_105,1_S12E02_105_u,Are you sure she wasn't trying to breathe life back into him?,0:4.404,HOWARD,BBT,1,PRO,Ridicule,Neutral,3,7
1_S12E02_118,1_S12E02_118_c_0,"See ya, guys.",0:01.933000,OTHER,BBT,,,,,,
1_S12E02_118,1_S12E02_118_c_1,- Bye. - Bye.,0:03.935000,HOWARD,BBT,,,,,,
1_S12E02_118,1_S12E02_118_c_2,"So, what's her deal?",0:07.105000,HOWARD,BBT,,,,,,
1_S12E02_118,1_S12E02_118_u,Is she into you or does she just hate her parents?,0:3.102999,HOWARD,BBT,1,ILL,Ridicule,Sadness,3,8
1_S12E02_204,1_S12E02_204_c_0,"Oh, do tell. Now, paint a picture for me,",0:01.733000,SHELDON,BBT,,,,,,
1_S12E02_204,1_S12E02_204_c_1,like where you were when you found it,0:03.601000,SHELDON,BBT,,,,,,
1_S12E02_204,1_S12E02_204_c_2,and what you thought we'd enjoy doing with it.,0:06.571000,SHELDON,BBT,,,,,,
1_S12E02_204,1_S12E02_204_c_3,Do you not know what it is?,0:09.941000,LEONARD,BBT,,,,,,
1_S12E02_204,1_S12E02_204_u,Of course he knows what it is. He's the smartest man in the world.,0:4.571,PENNY,BBT,1,ILL,Ridicule,Neutral,4,8
1_S12E02_228,1_S12E02_228_c_0,"Howard, I don't often say this,",0:02.934000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_1,"but, good, you're here. Now,",0:04.736000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_2,do you know,0:06.571000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_3,what Leonard and Penny got us for our wedding gift?,0:08.973000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_4,- Well... - (stammers),0:10.152000,HOWARD,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_5,Don't answer. I don't want to know.,0:11.242000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_6,I just want to know if you know.,0:12.944000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_7,- I do know.,0:14.345000,HOWARD,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_8,". - Okay, great I believe that Amy and I have figured it out.",0:16.881000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_c_9,Is it a clue to a scavenger hunt that will lead us to the actual present?,0:21.753000,SHELDON,BBT,,,,,,
1_S12E02_228,1_S12E02_228_u,"If you're asking if you and Amy should spend the next couple days running all over town searching for the next clue, I'm gonna have to say yes.",0:9.509,HOWARD,BBT,1,ILL,Ridicule,Neutral,3,8
1_S12E02_262,1_S12E02_262_c_0,Wow. A scavenger hunt.,0:03.101000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_1,That's exciting.,0:05.170000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_2,I had a bit of a scavenger hunt myself last night.,0:07.639000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_3,I was trying to find the remote.,0:08.948000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_4,I looked under one of the cushions.,0:11.309000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_5,Wasn't there.,0:12.777000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_6,Then I lifted the cushion a little higher.,0:14.979000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_c_7,Bingo.,0:17.015000,OTHER,BBT,,,,,,
1_S12E02_262,1_S12E02_262_u,Riveting.,0:2.001999,AMY,BBT,1,ILL,Frustration,Excitement,3,7
1_S12E02_274,1_S12E02_274_c_0,"Okay, so it's quartz.",0:02.166000,AMY,BBT,,,,,,
1_S12E02_274,1_S12E02_274_c_1,That's got to mean something.,0:03.735000,AMY,BBT,,,,,,
1_S12E02_274,1_S12E02_274_c_2,What do we know about quartz?,0:05.303000,AMY,BBT,,,,,,
1_S12E02_274,1_S12E02_274_c_3,I'll Google it.,0:06.504000,SHELDON,BBT,,,,,,
1_S12E02_274,1_S12E02_274_u,"Or you can ask me, the geologist who won the MacArthur Genius Grant.",0:3.904,OTHER,BBT,1,PRO,Sadness,Excitement,4,8
1_S12E02_358,1_S12E02_358_c_0,Oh.,0:01.467000,HOWARD,BBT,,,,,,
1_S12E02_358,1_S12E02_358_c_1,Look what Halley drew.,0:02.801000,HOWARD,BBT,,,,,,
1_S12E02_358,1_S12E02_358_c_2,"Yeah, she made it at daycare.",0:04.470000,BERNADETTE,BBT,,,,,,
1_S12E02_358,1_S12E02_358_c_3,"It's pretty good, huh?",0:05.771000,HOWARD,BBT,,,,,,
1_S12E02_358,1_S12E02_358_c_4,Is it?,0:08.474000,BERNADETTE,BBT,,,,,,
1_S12E02_358,1_S12E02_358_u,Wow. Gentile moms are tough.,0:3.003,HOWARD,BBT,1,PRO,Ridicule,Surprise,3,8
1_S12E02_385,1_S12E02_385_c_0,"Look, it's only a spray tan.",0:01.700000,BERNADETTE,BBT,,,,,,
1_S12E02_385,1_S12E02_385_c_1,It'll fade in a couple days.,0:03.535000,BERNADETTE,BBT,,,,,,
1_S12E02_385,1_S12E02_385_c_2,Why don't you cancel the date and reschedule?,0:05.604000,BERNADETTE,BBT,,,,,,
1_S12E02_385,1_S12E02_385_c_3,"Oh, but I was really looking forward to tonight.",0:08.607000,STUART,BBT,,,,,,
1_S12E02_385,1_S12E02_385_c_4,You know what? Then go. Tell her what happened. - Maybe she'll be flattered.,0:10.943000,BERNADETTE,BBT,,,,,,
